/var/spool/sge/node167/job_scripts/36378 - Theta X range: -22 to 22; Theta Y range:  -22 to 22
explicitDataBinaryFileN.bin: L:50 R:52 U:53 D:54 Z+:58 Z-:57
Fri Nov  6 17:02:45 GMT 2015
Cols: weights file, axis, target angles (x/y/z), peakposn1, peakposn2, bestweight, meanpeakposn1, meanpeakposn2, eyeposAvg(SD) (x/y/z).
50,2,2.000000/11.000000/0.000000,14,32,0.728324,13.579002,30.940570,2.027834(0.016840)/10.857763(0.104746)/-0.001472(0.005471)
58,3,2.000000/11.000000/0.000000,14,32,0.077180,13.579002,30.940570,2.027834(0.016840)/10.857763(0.104746)/-0.001472(0.005471)
53,1,2.000000/13.000000/0.000000,14,34,0.211663,13.879571,32.842979,2.066835(0.030224)/12.937662(0.261872)/0.140210(0.015357)
50,2,2.000000/13.000000/0.000000,14,34,0.914919,13.879571,32.842979,2.066835(0.030224)/12.937662(0.261872)/0.140210(0.015357)
58,3,2.000000/13.000000/0.000000,14,34,0.091595,13.879571,32.842979,2.066835(0.030224)/12.937662(0.261872)/0.140210(0.015357)
53,1,2.000000/-10.000000/0.000000,38,32,0.199898,36.498374,30.826011,2.051089(0.009850)/-9.976141(0.050132)/0.022759(0.001201)
52,2,2.000000/-10.000000/0.000000,38,32,0.796394,36.498374,30.826011,2.051089(0.009850)/-9.976141(0.050132)/0.022759(0.001201)
58,3,2.000000/-10.000000/0.000000,38,32,0.071168,36.498374,30.826011,2.051089(0.009850)/-9.976141(0.050132)/0.022759(0.001201)
53,1,2.000000/6.000000/0.000000,13,24,0.183094,12.267741,22.984083,2.034305(0.008576)/6.049306(0.025227)/0.057560(0.002021)
50,2,2.000000/6.000000/0.000000,13,24,0.393397,12.267741,22.984083,2.034305(0.008576)/6.049306(0.025227)/0.057560(0.002021)
58,3,2.000000/6.000000/0.000000,13,24,0.077954,12.267741,22.984083,2.034305(0.008576)/6.049306(0.025227)/0.057560(0.002021)
53,1,2.000000/17.000000/0.000000,15,38,0.259558,14.833748,36.307906,2.018712(0.047640)/17.253438(0.572398)/0.047932(0.032622)
50,2,2.000000/17.000000/0.000000,15,38,2.121518,14.833748,36.307906,2.018712(0.047640)/17.253438(0.572398)/0.047932(0.032622)
58,3,2.000000/17.000000/0.000000,15,38,0.102266,14.833748,36.307906,2.018712(0.047640)/17.253438(0.572398)/0.047932(0.032622)
53,1,2.000000/14.000000/0.000000,14,35,0.215310,14.154310,33.784412,2.030186(0.032795)/14.073200(0.319964)/0.137282(0.018908)
50,2,2.000000/14.000000/0.000000,14,35,1.028081,14.154310,33.784412,2.030186(0.032795)/14.073200(0.319964)/0.137282(0.018908)
58,3,2.000000/14.000000/0.000000,14,35,0.092672,14.154310,33.784412,2.030186(0.032795)/14.073200(0.319964)/0.137282(0.018908)
53,1,2.000000/8.000000/0.000000,14,28,0.183895,12.888267,26.562771,2.022171(0.008677)/8.053214(0.030585)/0.021882(0.001540)
50,2,2.000000/8.000000/0.000000,14,28,0.520373,12.888267,26.562771,2.022171(0.008677)/8.053214(0.030585)/0.021882(0.001540)
58,3,2.000000/8.000000/0.000000,14,28,0.076030,12.888267,26.562771,2.022171(0.008677)/8.053214(0.030585)/0.021882(0.001540)
53,1,3.000000/-11.000000/0.000000,39,33,0.284437,37.127416,32.035968,3.045202(0.025014)/-11.096762(0.099165)/0.086284(0.003835)
52,2,3.000000/-11.000000/0.000000,39,33,0.925763,37.127416,32.035968,3.045202(0.025014)/-11.096762(0.099165)/0.086284(0.003835)
58,3,3.000000/-11.000000/0.000000,39,33,0.084868,37.127416,32.035968,3.045202(0.025014)/-11.096762(0.099165)/0.086284(0.003835)
53,1,3.000000/-14.000000/0.000000,38,37,0.321918,36.289472,34.981420,3.023256(0.044990)/-13.974462(0.077868)/0.033195(0.004539)
52,2,3.000000/-14.000000/0.000000,38,37,1.661514,36.289472,34.981420,3.023256(0.044990)/-13.974462(0.077868)/0.033195(0.004539)
58,3,3.000000/-14.000000/0.000000,38,37,0.081529,36.289472,34.981420,3.023256(0.044990)/-13.974462(0.077868)/0.033195(0.004539)
53,1,3.000000/-10.000000/0.000000,39,32,0.273873,37.137326,30.844196,3.004439(0.015340)/-10.012056(0.058535)/0.060647(0.001814)
52,2,3.000000/-10.000000/0.000000,39,32,0.816192,37.137326,30.844196,3.004439(0.015340)/-10.012056(0.058535)/0.060647(0.001814)
58,3,3.000000/-10.000000/0.000000,39,32,0.083029,37.137326,30.844196,3.004439(0.015340)/-10.012056(0.058535)/0.060647(0.001814)
53,1,3.000000/-15.000000/0.000000,38,38,0.340904,36.072297,35.636864,2.981939(0.038229)/-14.933250(0.023376)/0.030610(0.002393)
52,2,3.000000/-15.000000/0.000000,38,38,2.121579,36.072297,35.636864,2.981939(0.038229)/-14.933250(0.023376)/0.030610(0.002393)
58,3,3.000000/-15.000000/0.000000,38,38,0.081718,36.072297,35.636864,2.981939(0.038229)/-14.933250(0.023376)/0.030610(0.002393)
53,1,3.000000/-9.000000/0.000000,39,31,0.273153,37.482963,29.627288,3.060882(0.010354)/-9.120144(0.032180)/0.105018(0.001468)
52,2,3.000000/-9.000000/0.000000,39,31,0.732686,37.482963,29.627288,3.060882(0.010354)/-9.120144(0.032180)/0.105018(0.001468)
58,3,3.000000/-9.000000/0.000000,39,31,0.086938,37.482963,29.627288,3.060882(0.010354)/-9.120144(0.032180)/0.105018(0.001468)
53,1,3.000000/-6.000000/0.000000,40,26,0.255214,38.644350,25.018648,3.027390(0.012722)/-6.008616(0.019518)/0.157589(0.001422)
52,2,3.000000/-6.000000/0.000000,40,26,0.470857,38.644350,25.018648,3.027390(0.012722)/-6.008616(0.019518)/0.157589(0.001422)
58,3,3.000000/-6.000000/0.000000,40,26,0.090456,38.644350,25.018648,3.027390(0.012722)/-6.008616(0.019518)/0.157589(0.001422)
53,1,3.000000/15.000000/0.000000,14,37,0.330178,13.841373,34.912191,3.063981(0.064035)/14.904812(0.409731)/0.355317(0.040877)
50,2,3.000000/15.000000/0.000000,14,37,1.232969,13.841373,34.912191,3.063981(0.064035)/14.904812(0.409731)/0.355317(0.040877)
58,3,3.000000/15.000000/0.000000,14,37,0.134264,13.841373,34.912191,3.063981(0.064035)/14.904812(0.409731)/0.355317(0.040877)
53,1,2.000000/15.000000/0.000000,14,36,0.221489,14.429890,34.671069,2.041869(0.026242)/14.723975(0.298344)/0.048291(0.018989)
50,2,2.000000/15.000000/0.000000,14,36,1.174736,14.429890,34.671069,2.041869(0.026242)/14.723975(0.298344)/0.048291(0.018989)
58,3,2.000000/15.000000/0.000000,14,36,0.089116,14.429890,34.671069,2.041869(0.026242)/14.723975(0.298344)/0.048291(0.018989)
53,1,3.000000/-16.000000/0.000000,38,38,0.372468,35.898482,36.263524,2.993980(0.066170)/-16.023775(0.029970)/-0.029030(0.002359)
52,2,3.000000/-16.000000/0.000000,38,38,2.685489,35.898482,36.263524,2.993980(0.066170)/-16.023775(0.029970)/-0.029030(0.002359)
58,3,3.000000/-16.000000/0.000000,38,38,0.076558,35.898482,36.263524,2.993980(0.066170)/-16.023775(0.029970)/-0.029030(0.002359)
53,1,3.000000/6.000000/0.000000,12,24,0.240552,10.973241,23.312178,2.895666(0.006548)/6.045173(0.019270)/0.078455(0.002144)
50,2,3.000000/6.000000/0.000000,12,24,0.386177,10.973241,23.312178,2.895666(0.006548)/6.045173(0.019270)/0.078455(0.002144)
58,3,3.000000/6.000000/0.000000,12,24,0.089378,10.973241,23.312178,2.895666(0.006548)/6.045173(0.019270)/0.078455(0.002144)
53,1,3.000000/-13.000000/0.000000,38,36,0.313258,36.317229,33.906536,3.085913(0.028158)/-13.039463(0.069821)/-0.071079(0.002603)
52,2,3.000000/-13.000000/0.000000,38,36,1.329033,36.317229,33.906536,3.085913(0.028158)/-13.039463(0.069821)/-0.071079(0.002603)
58,3,3.000000/-13.000000/0.000000,38,36,0.073819,36.317229,33.906536,3.085913(0.028158)/-13.039463(0.069821)/-0.071079(0.002603)
53,1,3.000000/-8.000000/0.000000,39,29,0.260654,37.853626,28.325269,3.005915(0.010962)/-8.169166(0.037062)/0.006964(0.001778)
52,2,3.000000/-8.000000/0.000000,39,29,0.640566,37.853626,28.325269,3.005915(0.010962)/-8.169166(0.037062)/0.006964(0.001778)
58,3,3.000000/-8.000000/0.000000,39,29,0.079441,37.853626,28.325269,3.005915(0.010962)/-8.169166(0.037062)/0.006964(0.001778)
53,1,3.000000/14.000000/0.000000,14,36,0.314928,13.694562,33.844467,3.260772(0.069125)/14.111088(0.353950)/0.047152(0.021549)
50,2,3.000000/14.000000/0.000000,14,36,1.030186,13.694562,33.844467,3.260772(0.069125)/14.111088(0.353950)/0.047152(0.021549)
58,3,3.000000/14.000000/0.000000,14,36,0.105587,13.694562,33.844467,3.260772(0.069125)/14.111088(0.353950)/0.047152(0.021549)
53,1,3.000000/-12.000000/0.000000,39,34,0.294623,36.886376,32.864981,3.033107(0.025533)/-12.105875(0.110003)/0.089011(0.004056)
52,2,3.000000/-12.000000/0.000000,39,34,1.051838,36.886376,32.864981,3.033107(0.025533)/-12.105875(0.110003)/0.089011(0.004056)
58,3,3.000000/-12.000000/0.000000,39,34,0.085245,36.886376,32.864981,3.033107(0.025533)/-12.105875(0.110003)/0.089011(0.004056)
53,1,3.000000/16.000000/0.000000,14,38,0.349548,14.047597,35.762184,3.198768(0.090744)/16.197913(0.516922)/-0.019365(0.041157)
50,2,3.000000/16.000000/0.000000,14,38,1.613754,14.047597,35.762184,3.198768(0.090744)/16.197913(0.516922)/-0.019365(0.041157)
58,3,3.000000/16.000000/0.000000,14,38,0.112754,14.047597,35.762184,3.198768(0.090744)/16.197913(0.516922)/-0.019365(0.041157)
53,1,3.000000/17.000000/0.000000,14,38,0.367099,14.317028,36.302942,3.064964(0.080846)/16.912975(0.435795)/-0.057357(0.031198)
50,2,3.000000/17.000000/0.000000,14,38,2.003429,14.317028,36.302942,3.064964(0.080846)/16.912975(0.435795)/-0.057357(0.031198)
58,3,3.000000/17.000000/0.000000,14,38,0.117082,14.317028,36.302942,3.064964(0.080846)/16.912975(0.435795)/-0.057357(0.031198)
53,1,3.000000/9.000000/0.000000,13,29,0.260967,12.333061,28.295113,3.046447(0.007934)/8.987258(0.024949)/0.129219(0.002917)
50,2,3.000000/9.000000/0.000000,13,29,0.577779,12.333061,28.295113,3.046447(0.007934)/8.987258(0.024949)/0.129219(0.002917)
58,3,3.000000/9.000000/0.000000,13,29,0.096924,12.333061,28.295113,3.046447(0.007934)/8.987258(0.024949)/0.129219(0.002917)
53,1,3.000000/-7.000000/0.000000,39,28,0.254632,38.129219,26.867616,2.992346(0.010664)/-7.081722(0.023301)/-0.002276(0.000976)
52,2,3.000000/-7.000000/0.000000,39,28,0.551772,38.129219,26.867616,2.992346(0.010664)/-7.081722(0.023301)/-0.002276(0.000976)
58,3,3.000000/-7.000000/0.000000,39,28,0.079063,38.129219,26.867616,2.992346(0.010664)/-7.081722(0.023301)/-0.002276(0.000976)
53,1,3.000000/7.000000/0.000000,12,26,0.252144,11.447520,25.061818,3.049106(0.016213)/6.972867(0.021229)/0.068884(0.002522)
50,2,3.000000/7.000000/0.000000,12,26,0.443041,11.447520,25.061818,3.049106(0.016213)/6.972867(0.021229)/0.068884(0.002522)
58,3,3.000000/7.000000/0.000000,12,26,0.091021,11.447520,25.061818,3.049106(0.016213)/6.972867(0.021229)/0.068884(0.002522)
53,1,4.000000/-10.000000/0.000000,39,32,0.352241,37.647928,31.081570,3.969157(0.015874)/-10.030234(0.053624)/0.158045(0.001993)
52,2,4.000000/-10.000000/0.000000,39,32,0.838423,37.647928,31.081570,3.969157(0.015874)/-10.030234(0.053624)/0.158045(0.001993)
58,3,4.000000/-10.000000/0.000000,39,32,0.099281,37.647928,31.081570,3.969157(0.015874)/-10.030234(0.053624)/0.158045(0.001993)
53,1,3.000000/13.000000/0.000000,14,34,0.286642,13.522439,32.934425,3.023676(0.028987)/12.892600(0.179988)/0.101704(0.018767)
50,2,3.000000/13.000000/0.000000,14,34,0.909928,13.522439,32.934425,3.023676(0.028987)/12.892600(0.179988)/0.101704(0.018767)
58,3,3.000000/13.000000/0.000000,14,34,0.103141,13.522439,32.934425,3.023676(0.028987)/12.892600(0.179988)/0.101704(0.018767)
53,1,4.000000/-8.000000/0.000000,40,30,0.343553,38.522679,28.966138,4.094749(0.016984)/-8.063636(0.037686)/0.076512(0.002023)
52,2,4.000000/-8.000000/0.000000,40,30,0.651398,38.522679,28.966138,4.094749(0.016984)/-8.063636(0.037686)/0.076512(0.002023)
58,3,4.000000/-8.000000/0.000000,40,30,0.095142,38.522679,28.966138,4.094749(0.016984)/-8.063636(0.037686)/0.076512(0.002023)
53,1,4.000000/-13.000000/0.000000,39,36,0.392707,36.903835,34.335307,3.964138(0.030238)/-12.966037(0.043690)/0.067834(0.003276)
52,2,4.000000/-13.000000/0.000000,39,36,1.353098,36.903835,34.335307,3.964138(0.030238)/-12.966037(0.043690)/0.067834(0.003276)
58,3,4.000000/-13.000000/0.000000,39,36,0.092894,36.903835,34.335307,3.964138(0.030238)/-12.966037(0.043690)/0.067834(0.003276)
53,1,4.000000/-12.000000/0.000000,39,35,0.382048,37.077706,33.360634,4.021545(0.020059)/-12.028950(0.064043)/0.059333(0.003608)
52,2,4.000000/-12.000000/0.000000,39,35,1.092572,37.077706,33.360634,4.021545(0.020059)/-12.028950(0.064043)/0.059333(0.003608)
58,3,4.000000/-12.000000/0.000000,39,35,0.092780,37.077706,33.360634,4.021545(0.020059)/-12.028950(0.064043)/0.059333(0.003608)
53,1,3.000000/11.000000/0.000000,13,32,0.271577,12.949619,30.818798,3.042199(0.010731)/10.948575(0.054903)/0.113858(0.007895)
50,2,3.000000/11.000000/0.000000,13,32,0.728839,12.949619,30.818798,3.042199(0.010731)/10.948575(0.054903)/0.113858(0.007895)
58,3,3.000000/11.000000/0.000000,13,32,0.099090,12.949619,30.818798,3.042199(0.010731)/10.948575(0.054903)/0.113858(0.007895)
53,1,4.000000/-14.000000/0.000000,39,37,0.419962,36.656847,35.130098,3.955644(0.066398)/-13.917675(0.049383)/0.016080(0.004061)
52,2,4.000000/-14.000000/0.000000,39,37,1.736945,36.656847,35.130098,3.955644(0.066398)/-13.917675(0.049383)/0.016080(0.004061)
58,3,4.000000/-14.000000/0.000000,39,37,0.089948,36.656847,35.130098,3.955644(0.066398)/-13.917675(0.049383)/0.016080(0.004061)
53,1,3.000000/8.000000/0.000000,13,28,0.245478,11.963930,26.722968,2.968909(0.013206)/7.976611(0.034144)/-0.088893(0.001506)
50,2,3.000000/8.000000/0.000000,13,28,0.511874,11.963930,26.722968,2.968909(0.013206)/7.976611(0.034144)/-0.088893(0.001506)
58,3,3.000000/8.000000/0.000000,13,28,0.080397,11.963930,26.722968,2.968909(0.013206)/7.976611(0.034144)/-0.088893(0.001506)
53,1,4.000000/-11.000000/0.000000,39,34,0.361184,37.300134,32.361600,3.946421(0.035495)/-11.154750(0.113107)/0.015880(0.004884)
52,2,4.000000/-11.000000/0.000000,39,34,0.959037,37.300134,32.361600,3.946421(0.035495)/-11.154750(0.113107)/0.015880(0.004884)
58,3,4.000000/-11.000000/0.000000,39,34,0.088659,37.300134,32.361600,3.946421(0.035495)/-11.154750(0.113107)/0.015880(0.004884)
53,1,3.000000/12.000000/0.000000,13,33,0.266712,13.209058,31.875098,2.939341(0.029014)/11.920488(0.161149)/0.002680(0.012708)
50,2,3.000000/12.000000/0.000000,13,33,0.813979,13.209058,31.875098,2.939341(0.029014)/11.920488(0.161149)/0.002680(0.012708)
58,3,3.000000/12.000000/0.000000,13,33,0.091968,13.209058,31.875098,2.939341(0.029014)/11.920488(0.161149)/0.002680(0.012708)
53,1,4.000000/-17.000000/0.000000,38,40,0.503140,36.050000,37.288734,3.899809(0.116765)/-17.040850(0.041420)/0.125802(0.005991)
52,2,4.000000/-17.000000/0.000000,38,40,3.368583,36.050000,37.288734,3.899809(0.116765)/-17.040850(0.041420)/0.125802(0.005991)
58,3,4.000000/-17.000000/0.000000,38,40,0.096785,36.050000,37.288734,3.899809(0.116765)/-17.040850(0.041420)/0.125802(0.005991)
53,1,4.000000/-16.000000/0.000000,38,39,0.471158,36.300686,36.489903,4.009814(0.040810)/-15.994725(0.028343)/0.063531(0.001259)
52,2,4.000000/-16.000000/0.000000,38,39,2.774539,36.300686,36.489903,4.009814(0.040810)/-15.994725(0.028343)/0.063531(0.001259)
58,3,4.000000/-16.000000/0.000000,38,39,0.092283,36.300686,36.489903,4.009814(0.040810)/-15.994725(0.028343)/0.063531(0.001259)
53,1,4.000000/-15.000000/0.000000,38,38,0.444316,36.504561,35.700690,3.913516(0.072373)/-14.987650(0.025610)/0.057845(0.003439)
52,2,4.000000/-15.000000/0.000000,38,38,2.240069,36.504561,35.700690,3.913516(0.072373)/-14.987650(0.025610)/0.057845(0.003439)
58,3,4.000000/-15.000000/0.000000,38,38,0.093083,36.504561,35.700690,3.913516(0.072373)/-14.987650(0.025610)/0.057845(0.003439)
53,1,4.000000/14.000000/0.000000,13,36,0.390779,13.240421,34.341108,4.053010(0.059039)/13.884925(0.285991)/0.261669(0.031494)
50,2,4.000000/14.000000/0.000000,13,36,1.008789,13.240421,34.341108,4.053010(0.059039)/13.884925(0.285991)/0.261669(0.031494)
58,3,4.000000/14.000000/0.000000,13,36,0.134762,13.240421,34.341108,4.053010(0.059039)/13.884925(0.285991)/0.261669(0.031494)
53,1,4.000000/8.000000/0.000000,12,29,0.323305,11.274545,27.648440,3.988375(0.014350)/7.909481(0.035137)/0.125115(0.003608)
50,2,4.000000/8.000000/0.000000,12,29,0.500821,11.274545,27.648440,3.988375(0.014350)/7.909481(0.035137)/0.125115(0.003608)
58,3,4.000000/8.000000/0.000000,12,29,0.107663,11.274545,27.648440,3.988375(0.014350)/7.909481(0.035137)/0.125115(0.003608)
53,1,4.000000/-9.000000/0.000000,39,31,0.353194,37.978664,30.012264,4.099994(0.015276)/-9.043014(0.031911)/0.055804(0.001758)
52,2,4.000000/-9.000000/0.000000,39,31,0.743871,37.978664,30.012264,4.099994(0.015276)/-9.043014(0.031911)/0.055804(0.001758)
58,3,4.000000/-9.000000/0.000000,39,31,0.093675,37.978664,30.012264,4.099994(0.015276)/-9.043014(0.031911)/0.055804(0.001758)
53,1,4.000000/6.000000/0.000000,11,25,0.318934,9.957435,24.136548,4.072582(0.011104)/5.989464(0.034713)/0.019532(0.001854)
50,2,4.000000/6.000000/0.000000,11,25,0.377019,9.957435,24.136548,4.072582(0.011104)/5.989464(0.034713)/0.019532(0.001854)
58,3,4.000000/6.000000/0.000000,11,25,0.099720,9.957435,24.136548,4.072582(0.011104)/5.989464(0.034713)/0.019532(0.001854)
53,1,4.000000/10.000000/0.000000,13,31,0.343950,12.283181,29.913537,4.118119(0.015537)/9.901409(0.042677)/0.056776(0.002926)
50,2,4.000000/10.000000/0.000000,13,31,0.645792,12.283181,29.913537,4.118119(0.015537)/9.901409(0.042677)/0.056776(0.002926)
58,3,4.000000/10.000000/0.000000,13,31,0.108115,12.283181,29.913537,4.118119(0.015537)/9.901409(0.042677)/0.056776(0.002926)
53,1,4.000000/15.000000/0.000000,14,37,0.417098,13.538435,35.042043,4.068577(0.047323)/14.974025(0.295901)/0.209037(0.043722)
50,2,4.000000/15.000000/0.000000,14,37,1.229114,13.538435,35.042043,4.068577(0.047323)/14.974025(0.295901)/0.209037(0.043722)
58,3,4.000000/15.000000/0.000000,14,37,0.139740,13.538435,35.042043,4.068577(0.047323)/14.974025(0.295901)/0.209037(0.043722)
53,1,4.000000/5.000000/0.000000,10,24,0.316876,9.344778,22.586412,4.076399(0.011237)/4.874425(0.014381)/0.027446(0.000414)
50,2,4.000000/5.000000/0.000000,10,24,0.308445,9.344778,22.586412,4.076399(0.011237)/4.874425(0.014381)/0.027446(0.000414)
58,3,4.000000/5.000000/0.000000,10,24,0.099696,9.344778,22.586412,4.076399(0.011237)/4.874425(0.014381)/0.027446(0.000414)
53,1,4.000000/17.000000/0.000000,14,39,0.450958,14.085989,36.440337,4.009121(0.086703)/16.528537(0.522041)/0.096220(0.058243)
50,2,4.000000/17.000000/0.000000,14,39,1.737700,14.085989,36.440337,4.009121(0.086703)/16.528537(0.522041)/0.096220(0.058243)
58,3,4.000000/17.000000/0.000000,14,39,0.143839,14.085989,36.440337,4.009121(0.086703)/16.528537(0.522041)/0.096220(0.058243)
53,1,4.000000/-6.000000/0.000000,41,27,0.320432,39.558580,25.758500,3.959018(0.011290)/-6.074375(0.017905)/0.068391(0.000629)
52,2,4.000000/-6.000000/0.000000,41,27,0.486839,39.558580,25.758500,3.959018(0.011290)/-6.074375(0.017905)/0.068391(0.000629)
58,3,4.000000/-6.000000/0.000000,41,27,0.093948,39.558580,25.758500,3.959018(0.011290)/-6.074375(0.017905)/0.068391(0.000629)
53,1,4.000000/12.000000/0.000000,13,34,0.359951,12.772319,32.439288,4.143937(0.029008)/11.973850(0.092377)/0.005438(0.002310)
50,2,4.000000/12.000000/0.000000,13,34,0.811408,12.772319,32.439288,4.143937(0.029008)/11.973850(0.092377)/0.005438(0.002310)
58,3,4.000000/12.000000/0.000000,13,34,0.108780,12.772319,32.439288,4.143937(0.029008)/11.973850(0.092377)/0.005438(0.002310)
53,1,4.000000/-7.000000/0.000000,40,29,0.326850,38.960445,27.526810,3.988307(0.014006)/-6.944260(0.028822)/-0.000148(0.001512)
52,2,4.000000/-7.000000/0.000000,40,29,0.555722,38.960445,27.526810,3.988307(0.014006)/-6.944260(0.028822)/-0.000148(0.001512)
58,3,4.000000/-7.000000/0.000000,40,29,0.089285,38.960445,27.526810,3.988307(0.014006)/-6.944260(0.028822)/-0.000148(0.001512)
53,1,4.000000/9.000000/0.000000,12,30,0.334329,11.744457,28.699664,4.062348(0.010521)/8.991149(0.024355)/0.114915(0.001135)
50,2,4.000000/9.000000/0.000000,12,30,0.575969,11.744457,28.699664,4.062348(0.010521)/8.991149(0.024355)/0.114915(0.001135)
58,3,4.000000/9.000000/0.000000,12,30,0.109333,11.744457,28.699664,4.062348(0.010521)/8.991149(0.024355)/0.114915(0.001135)
53,1,4.000000/-5.000000/0.000000,41,25,0.326126,40.228416,24.231913,4.116850(0.006213)/-5.090698(0.019878)/-0.008840(0.001544)
52,2,4.000000/-5.000000/0.000000,41,25,0.414530,40.228416,24.231913,4.116850(0.006213)/-5.090698(0.019878)/-0.008840(0.001544)
58,3,4.000000/-5.000000/0.000000,41,25,0.090997,40.228416,24.231913,4.116850(0.006213)/-5.090698(0.019878)/-0.008840(0.001544)
53,1,4.000000/16.000000/0.000000,14,38,0.430367,13.756227,35.752133,4.093004(0.094833)/15.934038(0.378585)/-0.005713(0.036642)
50,2,4.000000/16.000000/0.000000,14,38,1.459854,13.756227,35.752133,4.093004(0.094833)/15.934038(0.378585)/-0.005713(0.036642)
58,3,4.000000/16.000000/0.000000,14,38,0.126981,13.756227,35.752133,4.093004(0.094833)/15.934038(0.378585)/-0.005713(0.036642)
53,1,4.000000/7.000000/0.000000,11,27,0.322793,10.440346,25.802355,4.041723(0.011659)/6.955696(0.028248)/0.131116(0.003599)
50,2,4.000000/7.000000/0.000000,11,27,0.436720,10.440346,25.802355,4.041723(0.011659)/6.955696(0.028248)/0.131116(0.003599)
58,3,4.000000/7.000000/0.000000,11,27,0.107532,10.440346,25.802355,4.041723(0.011659)/6.955696(0.028248)/0.131116(0.003599)
53,1,5.000000/-10.000000/0.000000,40,33,0.437342,38.328837,31.683688,4.986049(0.019405)/-10.053150(0.032779)/0.161255(0.003076)
52,2,5.000000/-10.000000/0.000000,40,33,0.862250,38.328837,31.683688,4.986049(0.019405)/-10.053150(0.032779)/0.161255(0.003076)
58,3,5.000000/-10.000000/0.000000,40,33,0.109754,38.328837,31.683688,4.986049(0.019405)/-10.053150(0.032779)/0.161255(0.003076)
53,1,4.000000/13.000000/0.000000,13,35,0.357702,13.144005,33.291555,3.941199(0.017935)/13.022925(0.072228)/0.033436(0.002645)
50,2,4.000000/13.000000/0.000000,13,35,0.913692,13.144005,33.291555,3.941199(0.017935)/13.022925(0.072228)/0.033436(0.002645)
58,3,4.000000/13.000000/0.000000,13,35,0.111068,13.144005,33.291555,3.941199(0.017935)/13.022925(0.072228)/0.033436(0.002645)
53,1,5.000000/-11.000000/0.000000,40,34,0.455860,37.723432,32.648283,4.986251(0.039672)/-11.000788(0.088189)/0.075068(0.004910)
52,2,5.000000/-11.000000/0.000000,40,34,0.980897,37.723432,32.648283,4.986251(0.039672)/-11.000788(0.088189)/0.075068(0.004910)
58,3,5.000000/-11.000000/0.000000,40,34,0.104027,37.723432,32.648283,4.986251(0.039672)/-11.000788(0.088189)/0.075068(0.004910)
53,1,4.000000/11.000000/0.000000,13,32,0.346780,12.388103,31.090095,4.023045(0.019480)/10.947300(0.057120)/0.144531(0.002125)
50,2,4.000000/11.000000/0.000000,13,32,0.724595,12.388103,31.090095,4.023045(0.019480)/10.947300(0.057120)/0.144531(0.002125)
58,3,4.000000/11.000000/0.000000,13,32,0.114636,12.388103,31.090095,4.023045(0.019480)/10.947300(0.057120)/0.144531(0.002125)
53,1,5.000000/-12.000000/0.000000,39,35,0.473378,37.333742,33.411878,4.951589(0.045519)/-11.972638(0.067542)/0.057709(0.004058)
52,2,5.000000/-12.000000/0.000000,39,35,1.155841,37.333742,33.411878,4.951589(0.045519)/-11.972638(0.067542)/0.057709(0.004058)
58,3,5.000000/-12.000000/0.000000,39,35,0.102610,37.333742,33.411878,4.951589(0.045519)/-11.972638(0.067542)/0.057709(0.004058)
53,1,5.000000/-7.000000/0.000000,41,29,0.404573,39.587669,27.937175,4.984059(0.024202)/-7.005382(0.032233)/0.060264(0.001330)
52,2,5.000000/-7.000000/0.000000,41,29,0.577563,39.587669,27.937175,4.984059(0.024202)/-7.005382(0.032233)/0.060264(0.001330)
58,3,5.000000/-7.000000/0.000000,41,29,0.103734,39.587669,27.937175,4.984059(0.024202)/-7.005382(0.032233)/0.060264(0.001330)
53,1,5.000000/-13.000000/0.000000,39,36,0.500418,37.244146,34.449020,4.981520(0.036977)/-12.995225(0.046413)/0.063074(0.005604)
52,2,5.000000/-13.000000/0.000000,39,36,1.469251,37.244146,34.449020,4.981520(0.036977)/-12.995225(0.046413)/0.063074(0.005604)
58,3,5.000000/-13.000000/0.000000,39,36,0.103449,37.244146,34.449020,4.981520(0.036977)/-12.995225(0.046413)/0.063074(0.005604)
53,1,5.000000/-9.000000/0.000000,40,32,0.432463,38.540713,30.482100,5.055390(0.025007)/-8.913270(0.033024)/0.062239(0.002669)
52,2,5.000000/-9.000000/0.000000,40,32,0.755147,38.540713,30.482100,5.055390(0.025007)/-8.913270(0.033024)/0.062239(0.002669)
58,3,5.000000/-9.000000/0.000000,40,32,0.104301,38.540713,30.482100,5.055390(0.025007)/-8.913270(0.033024)/0.062239(0.002669)
53,1,5.000000/-15.000000/0.000000,39,38,0.551539,36.852236,35.894066,4.855880(0.099067)/-14.956088(0.041559)/0.052605(0.006401)
52,2,5.000000/-15.000000/0.000000,39,38,2.355377,36.852236,35.894066,4.855880(0.099067)/-14.956088(0.041559)/0.052605(0.006401)
58,3,5.000000/-15.000000/0.000000,39,38,0.101471,36.852236,35.894066,4.855880(0.099067)/-14.956088(0.041559)/0.052605(0.006401)
53,1,5.000000/-14.000000/0.000000,39,37,0.542552,36.947956,35.089923,5.097805(0.094596)/-13.886838(0.056507)/-0.048065(0.004909)
52,2,5.000000/-14.000000/0.000000,39,37,1.857708,36.947956,35.089923,5.097805(0.094596)/-13.886838(0.056507)/-0.048065(0.004909)
58,3,5.000000/-14.000000/0.000000,39,37,0.095579,36.947956,35.089923,5.097805(0.094596)/-13.886838(0.056507)/-0.048065(0.004909)
