t,eyeRy,eyeRyUpper,eyeRyLower
0.838,-12.31814,-12.11918942070956,-12.51709057929044
0.839,-12.31828,-12.11930714506747,-12.51725285493252
0.84,-12.3184,-12.11941021382996,-12.51738978617004
0.841,-12.3185,-12.11951021382995,-12.51748978617004
0.842,-12.3186,-12.11961021382996,-12.51758978617005
0.843,-12.3187,-12.11971021382996,-12.51768978617004
0.844,-12.3188,-12.11981021382996,-12.51778978617004
0.845,-12.31892,-12.11992812328137,-12.51791187671862
0.846,-12.31902,-12.12002812328138,-12.51801187671862
0.847,-12.31912,-12.12012812328138,-12.51811187671863
0.848,-12.31922,-12.12022812328138,-12.51821187671862
0.849,-12.31932,-12.12032812328138,-12.51831187671863
0.85,-12.31942,-12.12042812328138,-12.51841187671863
0.851,-12.31952,-12.12052812328138,-12.51851187671862
0.852,-12.3196,-12.12062505182812,-12.51857494817187
0.853,-12.31968,-12.12070816279684,-12.51865183720316
0.854,-12.31978,-12.12080816279684,-12.51875183720315
0.855,-12.31984,-12.12089045111888,-12.51878954888112
0.856,-12.31994,-12.12099045111888,-12.51888954888112
0.857,-12.32002,-12.12102812328138,-12.51901187671862
0.858,-12.32008,-12.12110816279684,-12.51905183720316
0.859,-12.32018,-12.12120816279684,-12.51915183720316
0.86,-12.32026,-12.12130835260798,-12.51921164739202
0.861,-12.32036,-12.12140835260798,-12.51931164739202
0.862,-12.32038,-12.12140816279684,-12.51935183720316
0.863,-12.32048,-12.12150816279684,-12.51945183720316
0.864,-12.32056,-12.12160835260798,-12.51951164739202
0.865,-12.32062,-12.12162912835007,-12.51961087164993
0.866,-12.32068,-12.12170816279684,-12.51965183720316
0.867,-12.32076,-12.12180835260798,-12.51971164739202
0.868,-12.32082,-12.12182912835007,-12.51981087164993
0.869,-12.32088,-12.12190816279684,-12.51985183720316
0.87,-12.32094,-12.12199145640141,-12.51988854359859
0.871,-12.321,-12.12202605698233,-12.51997394301767
0.872,-12.32108,-12.12210816279684,-12.52005183720316
0.873,-12.32114,-12.12219145640141,-12.52008854359859
0.874,-12.3212,-12.12222605698233,-12.52017394301767
0.875,-12.32124,-12.12229145640141,-12.52018854359859
0.876,-12.3213,-12.12232605698233,-12.52027394301767
0.877,-12.32134,-12.12239145640141,-12.52028854359859
0.878,-12.3214,-12.12242605698233,-12.52037394301767
0.879,-12.32144,-12.12249145640141,-12.52038854359859
0.88,-12.3215,-12.12252605698233,-12.52047394301767
0.881,-12.32156,-12.12260934531397,-12.52051065468603
0.882,-12.3216,-12.12262605698233,-12.52057394301767
0.883,-12.32166,-12.12270934531397,-12.52061065468603
0.884,-12.3217,-12.12272605698233,-12.52067394301767
0.885,-12.32176,-12.12280934531397,-12.52071065468603
0.886,-12.3218,-12.12282605698233,-12.52077394301767
0.887,-12.32186,-12.12290934531397,-12.52081065468603
0.888,-12.32188,-12.1229091554021,-12.5208508445979
0.889,-12.32194,-12.12300627234177,-12.52087372765823
0.89,-12.32198,-12.1230091554021,-12.5209508445979
0.891,-12.32202,-12.12308838612227,-12.52095161387773
0.892,-12.32206,-12.12310934531397,-12.52101065468603
0.893,-12.32208,-12.1231091554021,-12.52105084459789
0.894,-12.32214,-12.12320627234177,-12.52107372765823
0.895,-12.32218,-12.1232091554021,-12.52115084459789
0.896,-12.32222,-12.12328838612227,-12.52115161387773
0.897,-12.32226,-12.12330934531397,-12.52121065468603
0.898,-12.32228,-12.1233091554021,-12.5212508445979
0.899,-12.32234,-12.12340627234177,-12.52127372765823
0.9,-12.32236,-12.12340934531397,-12.52131065468603
0.901,-12.32238,-12.1234091554021,-12.5213508445979
0.902,-12.32244,-12.12350627234177,-12.52137372765823
0.903,-12.32246,-12.12350934531397,-12.52141065468603
0.904,-12.32248,-12.1235091554021,-12.5214508445979
0.905,-12.32252,-12.12358936636104,-12.52145063363897
0.906,-12.32256,-12.12360934531397,-12.52151065468603
0.907,-12.32258,-12.1236091554021,-12.5215508445979
0.908,-12.32262,-12.12368936636104,-12.52155063363896
0.909,-12.32264,-12.12370627234177,-12.52157372765823
0.91,-12.32266,-12.12370934531397,-12.52161065468603
0.911,-12.3227,-12.12372703701256,-12.52167296298744
0.912,-12.32272,-12.12378936636104,-12.52165063363896
0.913,-12.32274,-12.12380627234177,-12.52167372765823
0.914,-12.32278,-12.1238091554021,-12.52175084459789
0.915,-12.32282,-12.12388936636104,-12.52175063363896
0.916,-12.32282,-12.12388936636104,-12.52175063363896
0.917,-12.32284,-12.12390627234177,-12.52177372765823
0.918,-12.3229,-12.12392703701256,-12.52187296298744
0.919,-12.3229,-12.12392703701256,-12.52187296298744
0.92,-12.32292,-12.12398936636104,-12.52185063363896
0.921,-12.32294,-12.12400627234177,-12.52187372765823
0.922,-12.32298,-12.1240272241963,-12.52193277580371
0.923,-12.323,-12.12402703701256,-12.52197296298744
0.924,-12.32302,-12.12408936636104,-12.52195063363896
0.925,-12.32302,-12.12408936636104,-12.52195063363896
0.926,-12.32304,-12.12410627234177,-12.52197372765823
0.927,-12.32308,-12.12412722419629,-12.52203277580371
0.928,-12.3231,-12.12412703701256,-12.52207296298744
0.929,-12.32312,-12.12418936636104,-12.52205063363896
0.93,-12.32312,-12.12418936636104,-12.52205063363896
0.931,-12.32312,-12.12418936636104,-12.52205063363896
0.9320000000000001,-12.32318,-12.12422722419629,-12.52213277580371
0.9330000000000001,-12.3232,-12.12422703701256,-12.52217296298744
0.9340000000000001,-12.32322,-12.12428936636104,-12.52215063363897
0.9350000000000001,-12.32322,-12.12428936636104,-12.52215063363897
0.9360000000000001,-12.32322,-12.12428936636104,-12.52215063363897
0.9370000000000001,-12.32324,-12.12430724000306,-12.52217275999694
0.9379999999999999,-12.32328,-12.12432722419629,-12.52223277580371
0.9389999999999999,-12.3233,-12.12432703701256,-12.52227296298744
0.9399999999999999,-12.32332,-12.12438936636103,-12.52225063363896
0.9409999999999999,-12.32332,-12.12438936636103,-12.52225063363896
0.9419999999999999,-12.32332,-12.12438936636103,-12.52225063363896
0.9429999999999999,-12.32334,-12.12440724000306,-12.52227275999694
0.944,-12.32334,-12.12440724000306,-12.52227275999694
0.945,-12.32338,-12.12442722419629,-12.52233277580371
0.946,-12.3234,-12.12442703701256,-12.52237296298744
0.947,-12.32342,-12.12448936636103,-12.52235063363896
0.948,-12.32342,-12.12448936636103,-12.52235063363896
0.949,-12.32342,-12.12448936636103,-12.52235063363896
0.95,-12.32344,-12.12450724000306,-12.52237275999694
0.951,-12.32344,-12.12450724000306,-12.52237275999694
0.952,-12.32346,-12.12451031289293,-12.52240968710707
0.953,-12.3235,-12.12452703701256,-12.52247296298744
0.954,-12.32352,-12.12458936636104,-12.52245063363896
0.955,-12.32352,-12.12458936636104,-12.52245063363896
0.956,-12.32352,-12.12458936636104,-12.52245063363896
0.957,-12.32352,-12.12458936636104,-12.52245063363896
0.958,-12.32354,-12.12460724000306,-12.52247275999694
0.959,-12.32354,-12.12460724000306,-12.52247275999694
0.96,-12.32354,-12.12460724000306,-12.52247275999694
0.961,-12.32354,-12.12460724000306,-12.52247275999694
0.962,-12.3236,-12.12462703701256,-12.52257296298744
0.963,-12.32362,-12.12468936636104,-12.52255063363896
0.964,-12.32362,-12.12468936636104,-12.52255063363896
0.965,-12.32362,-12.12468936636104,-12.52255063363896
0.966,-12.32362,-12.12468936636104,-12.52255063363896
0.967,-12.32364,-12.12470724000306,-12.52257275999694
0.968,-12.32364,-12.12470724000306,-12.52257275999694
0.969,-12.32364,-12.12470724000306,-12.52257275999694
0.97,-12.32364,-12.12470724000306,-12.52257275999694
0.971,-12.32364,-12.12470724000306,-12.52257275999694
0.972,-12.32364,-12.12470724000306,-12.52257275999694
0.973,-12.32366,-12.12471031289293,-12.52260968710707
0.974,-12.3237,-12.12472703701256,-12.52267296298744
0.975,-12.32372,-12.12478936636104,-12.52265063363896
0.976,-12.32372,-12.12478936636104,-12.52265063363896
0.977,-12.32372,-12.12478936636104,-12.52265063363896
0.978,-12.32372,-12.12478936636104,-12.52265063363896
0.979,-12.32374,-12.12480724000306,-12.52267275999694
0.98,-12.32374,-12.12480724000306,-12.52267275999694
0.981,-12.32374,-12.12480724000306,-12.52267275999694
0.982,-12.32374,-12.12480724000306,-12.52267275999694
0.983,-12.32374,-12.12480724000306,-12.52267275999694
0.984,-12.32374,-12.12480724000306,-12.52267275999694
0.985,-12.32374,-12.12480724000306,-12.52267275999694
0.986,-12.32374,-12.12480724000306,-12.52267275999694
0.987,-12.32376,-12.12481031289293,-12.52270968710707
0.988,-12.32378,-12.12481012288288,-12.52274987711711
0.989,-12.32382,-12.12488936636104,-12.52275063363897
0.99,-12.32382,-12.12488936636104,-12.52275063363897
0.991,-12.32382,-12.12488936636104,-12.52275063363897
0.992,-12.32382,-12.12488936636104,-12.52275063363897
0.993,-12.32382,-12.12488936636104,-12.52275063363897
0.994,-12.32384,-12.12490724000306,-12.52277275999694
0.995,-12.32384,-12.12490724000306,-12.52277275999694
0.996,-12.32384,-12.12490724000306,-12.52277275999694
0.997,-12.32384,-12.12490724000306,-12.52277275999694
