/var/spool/sge/node176/job_scripts/1760505 - Theta X range: -12 to 12; Theta Y range:  -12 to 12
explicitDataBinaryFileN.bin: L:50 R:52 U:53 D:54 Z+:58 Z-:57
Thu Sep 24 13:54:02 BST 2015
Cols: weights file, axis, target angles (x/y/z), peakposn1, peakposn2, bestweight, meanpeakposn1, meanpeakposn2, eyeposAvg(SD) (x/y/z).
57,3,-2.000000/-11.000000/0.000000,36,33,0.073715,34.019648,31.983163,-2.064970(0.010879)/-10.988050(0.059812)/-0.043941(0.002454)
54,1,-4.000000/-9.000000/0.000000,34,32,0.344211,32.724890,30.393307,-4.117591(0.018442)/-8.991570(0.044488)/-0.027139(0.004136)
52,2,-4.000000/-9.000000/0.000000,34,32,0.712495,32.724890,30.393307,-4.117591(0.018442)/-8.991570(0.044488)/-0.027139(0.004136)
57,3,-4.000000/-9.000000/0.000000,34,32,0.093435,32.724890,30.393307,-4.117591(0.018442)/-8.991570(0.044488)/-0.027139(0.004136)
54,1,-2.000000/-9.000000/0.000000,35,31,0.184774,34.036449,29.610653,-1.982071(0.008952)/-8.994448(0.045340)/0.029410(0.001619)
52,2,-2.000000/-9.000000/0.000000,35,31,0.673139,34.036449,29.610653,-1.982071(0.008952)/-8.994448(0.045340)/0.029410(0.001619)
57,3,-2.000000/-9.000000/0.000000,35,31,0.067602,34.036449,29.610653,-1.982071(0.008952)/-8.994448(0.045340)/0.029410(0.001619)
54,1,-2.000000/9.000000/0.000000,17,29,0.183785,16.354557,28.357816,-2.059615(0.004957)/8.853551(0.017219)/0.005443(0.000467)
50,2,-2.000000/9.000000/0.000000,17,29,0.559187,16.354557,28.357816,-2.059615(0.004957)/8.853551(0.017219)/0.005443(0.000467)
57,3,-2.000000/9.000000/0.000000,17,29,0.073462,16.354557,28.357816,-2.059615(0.004957)/8.853551(0.017219)/0.005443(0.000467)
54,1,-2.000000/10.000000/0.000000,17,31,0.194180,16.125009,29.634551,-2.150431(0.007524)/9.992139(0.033978)/-0.043329(0.001519)
50,2,-2.000000/10.000000/0.000000,17,31,0.635196,16.125009,29.634551,-2.150431(0.007524)/9.992139(0.033978)/-0.043329(0.001519)
57,3,-2.000000/10.000000/0.000000,17,31,0.078183,16.125009,29.634551,-2.150431(0.007524)/9.992139(0.033978)/-0.043329(0.001519)
54,1,-2.000000/-8.000000/0.000000,35,30,0.182857,33.822831,28.519851,-1.998380(0.006281)/-8.088201(0.027877)/-0.000583(0.000525)
52,2,-2.000000/-8.000000/0.000000,35,30,0.597882,33.822831,28.519851,-1.998380(0.006281)/-8.088201(0.027877)/-0.000583(0.000525)
57,3,-2.000000/-8.000000/0.000000,35,30,0.069669,33.822831,28.519851,-1.998380(0.006281)/-8.088201(0.027877)/-0.000583(0.000525)
54,1,-1.000000/-12.000000/0.000000,36,34,0.130090,34.654552,32.956086,-1.087191(0.007242)/-12.032312(0.076447)/-0.056129(0.005293)
52,2,-1.000000/-12.000000/0.000000,36,34,0.939569,34.654552,32.956086,-1.087191(0.007242)/-12.032312(0.076447)/-0.056129(0.005293)
57,3,-1.000000/-12.000000/0.000000,36,34,0.065556,34.654552,32.956086,-1.087191(0.007242)/-12.032312(0.076447)/-0.056129(0.005293)
54,1,-1.000000/-10.000000/0.000000,36,32,0.124304,34.624558,30.939005,-1.073925(0.004315)/-10.108012(0.037813)/-0.053322(0.000947)
52,2,-1.000000/-10.000000/0.000000,36,32,0.753982,34.624558,30.939005,-1.073925(0.004315)/-10.108012(0.037813)/-0.053322(0.000947)
57,3,-1.000000/-10.000000/0.000000,36,32,0.064057,34.624558,30.939005,-1.073925(0.004315)/-10.108012(0.037813)/-0.053322(0.000947)
54,1,-2.000000/12.000000/0.000000,17,33,0.193221,16.018204,31.982705,-2.048579(0.010282)/12.038225(0.060099)/-0.040766(0.001939)
50,2,-2.000000/12.000000/0.000000,17,33,0.783846,16.018204,31.982705,-2.048579(0.010282)/12.038225(0.060099)/-0.040766(0.001939)
57,3,-2.000000/12.000000/0.000000,17,33,0.077930,16.018204,31.982705,-2.048579(0.010282)/12.038225(0.060099)/-0.040766(0.001939)
54,1,-1.000000/-11.000000/0.000000,36,33,0.126371,34.765596,31.758530,-1.077134(0.003772)/-11.011988(0.053583)/-0.051705(0.001962)
52,2,-1.000000/-11.000000/0.000000,36,33,0.836696,34.765596,31.758530,-1.077134(0.003772)/-11.011988(0.053583)/-0.051705(0.001962)
57,3,-1.000000/-11.000000/0.000000,36,33,0.064097,34.765596,31.758530,-1.077134(0.003772)/-11.011988(0.053583)/-0.051705(0.001962)
54,1,-1.000000/-8.000000/0.000000,36,29,0.117887,34.575257,28.118058,-1.029597(0.003509)/-8.152911(0.042841)/-0.031697(0.000798)
52,2,-1.000000/-8.000000/0.000000,36,29,0.592521,34.575257,28.118058,-1.029597(0.003509)/-8.152911(0.042841)/-0.031697(0.000798)
57,3,-1.000000/-8.000000/0.000000,36,29,0.062151,34.575257,28.118058,-1.029597(0.003509)/-8.152911(0.042841)/-0.031697(0.000798)
54,1,-1.000000/-9.000000/0.000000,36,31,0.120810,34.648528,29.580619,-1.053508(0.005776)/-9.091752(0.048552)/-0.038906(0.000700)
52,2,-1.000000/-9.000000/0.000000,36,31,0.666433,34.648528,29.580619,-1.053508(0.005776)/-9.091752(0.048552)/-0.038906(0.000700)
57,3,-1.000000/-9.000000/0.000000,36,31,0.062800,34.648528,29.580619,-1.053508(0.005776)/-9.091752(0.048552)/-0.038906(0.000700)
54,1,-3.000000/-10.000000/0.000000,35,32,0.253306,33.557684,31.085198,-2.873444(0.008129)/-9.941546(0.037169)/0.099654(0.000880)
52,2,-3.000000/-10.000000/0.000000,35,32,0.770719,33.557684,31.085198,-2.873444(0.008129)/-9.941546(0.037169)/0.099654(0.000880)
57,3,-3.000000/-10.000000/0.000000,35,32,0.071984,33.557684,31.085198,-2.873444(0.008129)/-9.941546(0.037169)/0.099654(0.000880)
54,1,0.000000/-12.000000/0.000000,37,34,0.058565,35.060585,32.804424,-0.086077(0.006554)/-11.994975(0.116434)/-0.079901(0.006258)
52,2,0.000000/-12.000000/0.000000,37,34,0.940587,35.060585,32.804424,-0.086077(0.006554)/-11.994975(0.116434)/-0.079901(0.006258)
57,3,0.000000/-12.000000/0.000000,37,34,0.058096,35.060585,32.804424,-0.086077(0.006554)/-11.994975(0.116434)/-0.079901(0.006258)
54,1,0.000000/-11.000000/0.000000,37,33,0.056647,35.131812,31.885230,-0.079000(0.002141)/-10.974975(0.063475)/-0.069457(0.002085)
52,2,0.000000/-11.000000/0.000000,37,33,0.833607,35.131812,31.885230,-0.079000(0.002141)/-10.974975(0.063475)/-0.069457(0.002085)
57,3,0.000000/-11.000000/0.000000,37,33,0.056039,35.131812,31.885230,-0.079000(0.002141)/-10.974975(0.063475)/-0.069457(0.002085)
54,1,-1.000000/8.000000/0.000000,16,27,0.116198,15.419174,26.375081,-1.051985(0.003375)/7.850591(0.022038)/0.006908(0.000314)
50,2,-1.000000/8.000000/0.000000,16,27,0.499197,15.419174,26.375081,-1.051985(0.003375)/7.850591(0.022038)/0.006908(0.000314)
57,3,-1.000000/8.000000/0.000000,16,27,0.061443,15.419174,26.375081,-1.051985(0.003375)/7.850591(0.022038)/0.006908(0.000314)
54,1,-8.000000/9.000000/0.000000,20,34,0.625315,19.779638,32.193025,-7.866130(0.067665)/9.041749(0.083148)/0.051310(0.002537)
50,2,-8.000000/9.000000/0.000000,20,34,0.572133,19.779638,32.193025,-7.866130(0.067665)/9.041749(0.083148)/0.051310(0.002537)
57,3,-8.000000/9.000000/0.000000,20,34,0.145005,19.779638,32.193025,-7.866130(0.067665)/9.041749(0.083148)/0.051310(0.002537)
54,1,0.000000/-9.000000/0.000000,37,30,0.054809,35.381512,29.080635,-0.065473(0.000387)/-9.139110(0.042321)/-0.060603(0.000364)
52,2,0.000000/-9.000000/0.000000,37,30,0.659265,35.381512,29.080635,-0.065473(0.000387)/-9.139110(0.042321)/-0.060603(0.000364)
57,3,0.000000/-9.000000/0.000000,37,30,0.054491,35.381512,29.080635,-0.065473(0.000387)/-9.139110(0.042321)/-0.060603(0.000364)
54,1,0.000000/-10.000000/0.000000,37,32,0.055515,35.246274,30.765319,-0.073840(0.000798)/-10.068806(0.041487)/-0.065351(0.000928)
52,2,0.000000/-10.000000/0.000000,37,32,0.741695,35.246274,30.765319,-0.073840(0.000798)/-10.068806(0.041487)/-0.065351(0.000928)
57,3,0.000000/-10.000000/0.000000,37,32,0.054991,35.246274,30.765319,-0.073840(0.000798)/-10.068806(0.041487)/-0.065351(0.000928)
54,1,-1.000000/11.000000/0.000000,16,32,0.120035,15.472588,30.860501,-1.057951(0.006471)/10.916225(0.043651)/0.020073(0.000779)
50,2,-1.000000/11.000000/0.000000,16,32,0.706670,15.472588,30.860501,-1.057951(0.006471)/10.916225(0.043651)/0.020073(0.000779)
57,3,-1.000000/11.000000/0.000000,16,32,0.061329,15.472588,30.860501,-1.057951(0.006471)/10.916225(0.043651)/0.020073(0.000779)
54,1,0.000000/-8.000000/0.000000,37,28,0.051311,35.545528,27.429026,-0.021331(0.000092)/-8.169174(0.024576)/0.002209(0.000031)
52,2,0.000000/-8.000000/0.000000,37,28,0.582115,35.545528,27.429026,-0.021331(0.000092)/-8.169174(0.024576)/0.002209(0.000031)
57,3,0.000000/-8.000000/0.000000,37,28,0.050090,35.545528,27.429026,-0.021331(0.000092)/-8.169174(0.024576)/0.002209(0.000031)
54,1,-1.000000/12.000000/0.000000,16,33,0.122599,15.360431,31.877685,-1.034508(0.005391)/11.958800(0.080717)/-0.076337(0.001958)
50,2,-1.000000/12.000000/0.000000,16,33,0.780710,15.360431,31.877685,-1.034508(0.005391)/11.958800(0.080717)/-0.076337(0.001958)
57,3,-1.000000/12.000000/0.000000,16,33,0.067629,15.360431,31.877685,-1.034508(0.005391)/11.958800(0.080717)/-0.076337(0.001958)
54,1,0.000000/12.000000/0.000000,15,33,0.056080,14.900907,31.965482,-0.025457(0.001422)/11.985038(0.055667)/-0.141607(0.002620)
50,2,0.000000/12.000000/0.000000,15,33,0.793860,14.900907,31.965482,-0.025457(0.001422)/11.985038(0.055667)/-0.141607(0.002620)
57,3,0.000000/12.000000/0.000000,15,33,0.059932,14.900907,31.965482,-0.025457(0.001422)/11.985038(0.055667)/-0.141607(0.002620)
53,1,1.000000/-10.000000/0.000000,37,32,0.120308,35.784528,30.730721,1.014780(0.007681)/-10.093439(0.062622)/0.034658(0.001715)
52,2,1.000000/-10.000000/0.000000,37,32,0.755853,35.784528,30.730721,1.014780(0.007681)/-10.093439(0.062622)/0.034658(0.001715)
58,3,1.000000/-10.000000/0.000000,37,32,0.062274,35.784528,30.730721,1.014780(0.007681)/-10.093439(0.062622)/0.034658(0.001715)
53,1,1.000000/-11.000000/0.000000,37,33,0.131636,35.730638,31.829310,1.140307(0.009651)/-11.001600(0.071144)/0.026421(0.005163)
52,2,1.000000/-11.000000/0.000000,37,33,0.844922,35.730638,31.829310,1.140307(0.009651)/-11.001600(0.071144)/0.026421(0.005163)
58,3,1.000000/-11.000000/0.000000,37,33,0.063433,35.730638,31.829310,1.140307(0.009651)/-11.001600(0.071144)/0.026421(0.005163)
53,1,1.000000/-12.000000/0.000000,37,35,0.132490,35.405909,32.945303,1.087899(0.011502)/-11.957450(0.102129)/0.034228(0.006951)
52,2,1.000000/-12.000000/0.000000,37,35,0.956084,35.405909,32.945303,1.087899(0.011502)/-11.957450(0.102129)/0.034228(0.006951)
58,3,1.000000/-12.000000/0.000000,37,35,0.065569,35.405909,32.945303,1.087899(0.011502)/-11.957450(0.102129)/0.034228(0.006951)
53,1,1.000000/-8.000000/0.000000,38,28,0.119729,36.365807,27.345753,1.065545(0.003194)/-8.030894(0.031919)/0.026519(0.000575)
52,2,1.000000/-8.000000/0.000000,38,28,0.580532,36.365807,27.345753,1.065545(0.003194)/-8.030894(0.031919)/0.026519(0.000575)
58,3,1.000000/-8.000000/0.000000,38,28,0.062088,36.365807,27.345753,1.065545(0.003194)/-8.030894(0.031919)/0.026519(0.000575)
54,1,-1.000000/10.000000/0.000000,16,31,0.124173,15.446525,29.433715,-1.111329(0.004607)/9.958506(0.043976)/-0.065801(0.000841)
50,2,-1.000000/10.000000/0.000000,16,31,0.634309,15.446525,29.433715,-1.111329(0.004607)/9.958506(0.043976)/-0.065801(0.000841)
57,3,-1.000000/10.000000/0.000000,16,31,0.067156,15.446525,29.433715,-1.111329(0.004607)/9.958506(0.043976)/-0.065801(0.000841)
54,1,0.000000/9.000000/0.000000,15,28,0.046008,14.611350,27.464612,0.000000(0.000000)/8.886227(0.033856)/0.000000(0.000000)
50,2,0.000000/9.000000/0.000000,15,28,0.573695,14.611350,27.464612,0.000000(0.000000)/8.886227(0.033856)/0.000000(0.000000)
57,3,0.000000/9.000000/0.000000,15,28,0.049726,14.611350,27.464612,0.000000(0.000000)/8.886227(0.033856)/0.000000(0.000000)
54,1,0.000000/8.000000/0.000000,15,27,0.043751,14.522119,25.806907,0.000006(0.000000)/7.836874(0.019201)/-0.000015(0.000000)
50,2,0.000000/8.000000/0.000000,15,27,0.508397,14.522119,25.806907,0.000006(0.000000)/7.836874(0.019201)/-0.000015(0.000000)
57,3,0.000000/8.000000/0.000000,15,27,0.050002,14.522119,25.806907,0.000006(0.000000)/7.836874(0.019201)/-0.000015(0.000000)
54,1,0.000000/10.000000/0.000000,15,30,0.053727,14.740513,29.116508,-0.055341(0.000215)/9.895082(0.034186)/-0.010085(0.000228)
50,2,0.000000/10.000000/0.000000,15,30,0.638983,14.740513,29.116508,-0.055341(0.000215)/9.895082(0.034186)/-0.010085(0.000228)
57,3,0.000000/10.000000/0.000000,15,30,0.051283,14.740513,29.116508,-0.055341(0.000215)/9.895082(0.034186)/-0.010085(0.000228)
53,1,1.000000/-9.000000/0.000000,38,30,0.120398,36.131410,29.196499,1.049399(0.003095)/-9.006500(0.024519)/0.061900(0.001018)
52,2,1.000000/-9.000000/0.000000,38,30,0.658407,36.131410,29.196499,1.049399(0.003095)/-9.006500(0.024519)/0.061900(0.001018)
58,3,1.000000/-9.000000/0.000000,38,30,0.064225,36.131410,29.196499,1.049399(0.003095)/-9.006500(0.024519)/0.061900(0.001018)
54,1,0.000000/11.000000/0.000000,15,32,0.054970,15.140207,30.692049,-0.019170(0.001515)/10.923525(0.070261)/-0.138327(0.001870)
50,2,0.000000/11.000000/0.000000,15,32,0.715229,15.140207,30.692049,-0.019170(0.001515)/10.923525(0.070261)/-0.138327(0.001870)
57,3,0.000000/11.000000/0.000000,15,32,0.059229,15.140207,30.692049,-0.019170(0.001515)/10.923525(0.070261)/-0.138327(0.001870)
53,1,1.000000/8.000000/0.000000,14,27,0.110628,13.636012,25.680956,0.938183(0.003457)/8.014088(0.024835)/0.065053(0.000669)
50,2,1.000000/8.000000/0.000000,14,27,0.508718,13.636012,25.680956,0.938183(0.003457)/8.014088(0.024835)/0.065053(0.000669)
58,3,1.000000/8.000000/0.000000,14,27,0.064714,13.636012,25.680956,0.938183(0.003457)/8.014088(0.024835)/0.065053(0.000669)
53,1,1.000000/12.000000/0.000000,15,33,0.122322,14.544716,31.864939,1.055360(0.006155)/11.882337(0.093298)/-0.021278(0.002956)
50,2,1.000000/12.000000/0.000000,15,33,0.786747,14.544716,31.864939,1.055360(0.006155)/11.882337(0.093298)/-0.021278(0.002956)
58,3,1.000000/12.000000/0.000000,15,33,0.061963,14.544716,31.864939,1.055360(0.006155)/11.882337(0.093298)/-0.021278(0.002956)
53,1,1.000000/9.000000/0.000000,14,28,0.118569,13.657074,27.400361,1.070069(0.001993)/8.944522(0.035484)/0.010624(0.000659)
50,2,1.000000/9.000000/0.000000,14,28,0.566995,13.657074,27.400361,1.070069(0.001993)/8.944522(0.035484)/0.010624(0.000659)
58,3,1.000000/9.000000/0.000000,14,28,0.062875,13.657074,27.400361,1.070069(0.001993)/8.944522(0.035484)/0.010624(0.000659)
53,1,2.000000/-11.000000/0.000000,38,33,0.197612,36.418198,31.802026,2.041489(0.009598)/-11.041587(0.061266)/0.025235(0.003151)
52,2,2.000000/-11.000000/0.000000,38,33,0.858386,36.418198,31.802026,2.041489(0.009598)/-11.041587(0.061266)/0.025235(0.003151)
58,3,2.000000/-11.000000/0.000000,38,33,0.072058,36.418198,31.802026,2.041489(0.009598)/-11.041587(0.061266)/0.025235(0.003151)
53,1,3.000000/-12.000000/0.000000,38,34,0.273652,36.692509,32.858530,2.924400(0.016624)/-11.981475(0.086585)/-0.047597(0.007201)
52,2,3.000000/-12.000000/0.000000,38,34,0.982263,36.692509,32.858530,2.924400(0.016624)/-11.981475(0.086585)/-0.047597(0.007201)
58,3,3.000000/-12.000000/0.000000,38,34,0.077651,36.692509,32.858530,2.924400(0.016624)/-11.981475(0.086585)/-0.047597(0.007201)
53,1,1.000000/11.000000/0.000000,15,32,0.120392,14.234633,30.751037,1.015529(0.008202)/11.013250(0.072353)/0.097364(0.001689)
50,2,1.000000/11.000000/0.000000,15,32,0.710204,14.234633,30.751037,1.015529(0.008202)/11.013250(0.072353)/0.097364(0.001689)
58,3,1.000000/11.000000/0.000000,15,32,0.068446,14.234633,30.751037,1.015529(0.008202)/11.013250(0.072353)/0.097364(0.001689)
53,1,2.000000/8.000000/0.000000,13,27,0.179364,12.761005,26.324741,1.995770(0.008961)/7.966031(0.027901)/0.075462(0.001084)
50,2,2.000000/8.000000/0.000000,13,27,0.499422,12.761005,26.324741,1.995770(0.008961)/7.966031(0.027901)/0.075462(0.001084)
58,3,2.000000/8.000000/0.000000,13,27,0.077359,12.761005,26.324741,1.995770(0.008961)/7.966031(0.027901)/0.075462(0.001084)
53,1,2.000000/11.000000/0.000000,14,32,0.186594,13.653068,30.935431,1.985949(0.015492)/10.848600(0.075433)/0.071326(0.002664)
50,2,2.000000/11.000000/0.000000,14,32,0.698154,13.653068,30.935431,1.985949(0.015492)/10.848600(0.075433)/0.071326(0.002664)
58,3,2.000000/11.000000/0.000000,14,32,0.078599,13.653068,30.935431,1.985949(0.015492)/10.848600(0.075433)/0.071326(0.002664)
53,1,2.000000/-10.000000/0.000000,38,32,0.192991,36.527463,30.891087,2.036066(0.005437)/-10.096350(0.030909)/0.000396(0.001043)
52,2,2.000000/-10.000000/0.000000,38,32,0.769561,36.527463,30.891087,2.036066(0.005437)/-10.096350(0.030909)/0.000396(0.001043)
58,3,2.000000/-10.000000/0.000000,38,32,0.070130,36.527463,30.891087,2.036066(0.005437)/-10.096350(0.030909)/0.000396(0.001043)
53,1,2.000000/-8.000000/0.000000,39,29,0.186584,37.045237,28.022592,2.048919(0.010000)/-8.032381(0.038558)/0.020910(0.000709)
52,2,2.000000/-8.000000/0.000000,39,29,0.595072,37.045237,28.022592,2.048919(0.010000)/-8.032381(0.038558)/0.020910(0.000709)
58,3,2.000000/-8.000000/0.000000,39,29,0.071566,37.045237,28.022592,2.048919(0.010000)/-8.032381(0.038558)/0.020910(0.000709)
53,1,2.000000/12.000000/0.000000,14,33,0.184023,13.639178,31.849217,1.896870(0.010093)/12.056175(0.069397)/0.093667(0.001652)
50,2,2.000000/12.000000/0.000000,14,33,0.784452,13.639178,31.849217,1.896870(0.010093)/12.056175(0.069397)/0.093667(0.001652)
58,3,2.000000/12.000000/0.000000,14,33,0.079532,13.639178,31.849217,1.896870(0.010093)/12.056175(0.069397)/0.093667(0.001652)
53,1,2.000000/-9.000000/0.000000,38,31,0.188889,36.816936,29.607320,2.051690(0.002741)/-8.917655(0.017866)/-0.025236(0.001530)
52,2,2.000000/-9.000000/0.000000,38,31,0.664666,36.816936,29.607320,2.051690(0.002741)/-8.917655(0.017866)/-0.025236(0.001530)
58,3,2.000000/-9.000000/0.000000,38,31,0.068472,36.816936,29.607320,2.051690(0.002741)/-8.917655(0.017866)/-0.025236(0.001530)
53,1,2.000000/10.000000/0.000000,14,31,0.176829,13.157313,29.589759,1.897982(0.008241)/9.922701(0.032981)/0.065335(0.000689)
50,2,2.000000/10.000000/0.000000,14,31,0.628938,13.157313,29.589759,1.897982(0.008241)/9.922701(0.032981)/0.065335(0.000689)
58,3,2.000000/10.000000/0.000000,14,31,0.076392,13.157313,29.589759,1.897982(0.008241)/9.922701(0.032981)/0.065335(0.000689)
53,1,2.000000/9.000000/0.000000,14,29,0.180261,13.043828,28.054342,2.039881(0.010168)/8.903846(0.035387)/-0.079257(0.001734)
50,2,2.000000/9.000000/0.000000,14,29,0.562247,13.043828,28.054342,2.039881(0.010168)/8.903846(0.035387)/-0.079257(0.001734)
58,3,2.000000/9.000000/0.000000,14,29,0.068357,13.043828,28.054342,2.039881(0.010168)/8.903846(0.035387)/-0.079257(0.001734)
53,1,1.000000/10.000000/0.000000,15,30,0.118354,13.950613,29.028634,1.051513(0.004986)/9.882627(0.054326)/0.004612(0.000434)
50,2,1.000000/10.000000/0.000000,15,30,0.631005,13.950613,29.028634,1.051513(0.004986)/9.882627(0.054326)/0.004612(0.000434)
58,3,1.000000/10.000000/0.000000,15,30,0.062505,13.950613,29.028634,1.051513(0.004986)/9.882627(0.054326)/0.004612(0.000434)
53,1,4.000000/-10.000000/0.000000,39,32,0.347639,37.695899,31.095377,4.078618(0.025561)/-10.061070(0.066180)/0.035432(0.003241)
52,2,4.000000/-10.000000/0.000000,39,32,0.803329,37.695899,31.095377,4.078618(0.025561)/-10.061070(0.066180)/0.035432(0.003241)
58,3,4.000000/-10.000000/0.000000,39,32,0.093356,37.695899,31.095377,4.078618(0.025561)/-10.061070(0.066180)/0.035432(0.003241)
53,1,2.000000/-12.000000/0.000000,38,34,0.193486,36.265557,32.865024,1.922804(0.013033)/-12.057887(0.101366)/0.084031(0.006654)
52,2,2.000000/-12.000000/0.000000,38,34,0.957546,36.265557,32.865024,1.922804(0.013033)/-12.057887(0.101366)/0.084031(0.006654)
58,3,2.000000/-12.000000/0.000000,38,34,0.075520,36.265557,32.865024,1.922804(0.013033)/-12.057887(0.101366)/0.084031(0.006654)
53,1,3.000000/10.000000/0.000000,13,31,0.256575,12.744823,29.717199,3.046055(0.015302)/9.950464(0.061790)/0.046007(0.002809)
50,2,3.000000/10.000000/0.000000,13,31,0.629864,12.744823,29.717199,3.046055(0.015302)/9.950464(0.061790)/0.046007(0.002809)
58,3,3.000000/10.000000/0.000000,13,31,0.089172,12.744823,29.717199,3.046055(0.015302)/9.950464(0.061790)/0.046007(0.002809)
53,1,3.000000/9.000000/0.000000,13,29,0.252541,12.296905,28.327553,3.050601(0.005771)/9.054234(0.021124)/0.031014(0.001671)
50,2,3.000000/9.000000/0.000000,13,29,0.567708,12.296905,28.327553,3.050601(0.005771)/9.054234(0.021124)/0.031014(0.001671)
58,3,3.000000/9.000000/0.000000,13,29,0.087444,12.296905,28.327553,3.050601(0.005771)/9.054234(0.021124)/0.031014(0.001671)
53,1,3.000000/-8.000000/0.000000,39,29,0.256888,37.940500,28.328938,3.057696(0.014148)/-8.015956(0.036065)/0.021776(0.000977)
52,2,3.000000/-8.000000/0.000000,39,29,0.606907,37.940500,28.328938,3.057696(0.014148)/-8.015956(0.036065)/0.021776(0.000977)
58,3,3.000000/-8.000000/0.000000,39,29,0.081599,37.940500,28.328938,3.057696(0.014148)/-8.015956(0.036065)/0.021776(0.000977)
53,1,3.000000/11.000000/0.000000,13,32,0.262433,12.926547,30.721722,3.072529(0.012422)/10.897737(0.042299)/0.014346(0.002211)
50,2,3.000000/11.000000/0.000000,13,32,0.700356,12.926547,30.721722,3.072529(0.012422)/10.897737(0.042299)/0.014346(0.002211)
58,3,3.000000/11.000000/0.000000,13,32,0.088336,12.926547,30.721722,3.072529(0.012422)/10.897737(0.042299)/0.014346(0.002211)
53,1,3.000000/-11.000000/0.000000,39,33,0.267439,36.991492,31.832307,2.974092(0.010200)/-10.984950(0.037348)/-0.094163(0.002024)
52,2,3.000000/-11.000000/0.000000,39,33,0.869939,36.991492,31.832307,2.974092(0.010200)/-10.984950(0.037348)/-0.094163(0.002024)
58,3,3.000000/-11.000000/0.000000,39,33,0.073578,36.991492,31.832307,2.974092(0.010200)/-10.984950(0.037348)/-0.094163(0.002024)
53,1,5.000000/-9.000000/0.000000,40,32,0.418245,38.525196,30.442709,5.105525(0.018616)/-8.918209(0.030773)/-0.067796(0.001483)
52,2,5.000000/-9.000000/0.000000,40,32,0.719229,38.525196,30.442709,5.105525(0.018616)/-8.918209(0.030773)/-0.067796(0.001483)
58,3,5.000000/-9.000000/0.000000,40,32,0.097111,38.525196,30.442709,5.105525(0.018616)/-8.918209(0.030773)/-0.067796(0.001483)
53,1,5.000000/-11.000000/0.000000,40,34,0.435968,37.784154,32.670766,4.972589(0.031584)/-11.011425(0.079022)/-0.076091(0.006156)
52,2,5.000000/-11.000000/0.000000,40,34,0.930306,37.784154,32.670766,4.972589(0.031584)/-11.011425(0.079022)/-0.076091(0.006156)
58,3,5.000000/-11.000000/0.000000,40,34,0.096499,37.784154,32.670766,4.972589(0.031584)/-11.011425(0.079022)/-0.076091(0.006156)
53,1,4.000000/-7.000000/0.000000,40,28,0.331224,38.880378,27.452927,4.160057(0.011934)/-6.984633(0.023820)/0.048479(0.001164)
52,2,4.000000/-7.000000/0.000000,40,28,0.543413,38.880378,27.452927,4.160057(0.011934)/-6.984633(0.023820)/0.048479(0.001164)
58,3,4.000000/-7.000000/0.000000,40,28,0.094710,38.880378,27.452927,4.160057(0.011934)/-6.984633(0.023820)/0.048479(0.001164)
53,1,4.000000/-9.000000/0.000000,40,31,0.342134,37.927254,30.026757,4.121136(0.014857)/-9.077820(0.033536)/0.031428(0.002551)
52,2,4.000000/-9.000000/0.000000,40,31,0.713285,37.927254,30.026757,4.121136(0.014857)/-9.077820(0.033536)/0.031428(0.002551)
58,3,4.000000/-9.000000/0.000000,40,31,0.093266,37.927254,30.026757,4.121136(0.014857)/-9.077820(0.033536)/0.031428(0.002551)
53,1,4.000000/9.000000/0.000000,12,30,0.320363,11.640577,28.877278,4.043048(0.013556)/8.856929(0.036628)/0.020430(0.000826)
50,2,4.000000/9.000000/0.000000,12,30,0.551345,11.640577,28.877278,4.043048(0.013556)/8.856929(0.036628)/0.020430(0.000826)
58,3,4.000000/9.000000/0.000000,12,30,0.098450,11.640577,28.877278,4.043048(0.013556)/8.856929(0.036628)/0.020430(0.000826)
53,1,3.000000/12.000000/0.000000,13,33,0.270810,13.165691,31.840043,3.056030(0.018386)/11.983725(0.074010)/0.154130(0.003467)
50,2,3.000000/12.000000/0.000000,13,33,0.779701,13.165691,31.840043,3.056030(0.018386)/11.983725(0.074010)/0.154130(0.003467)
58,3,3.000000/12.000000/0.000000,13,33,0.098333,13.165691,31.840043,3.056030(0.018386)/11.983725(0.074010)/0.154130(0.003467)
53,1,3.000000/8.000000/0.000000,13,28,0.244245,11.921915,26.860767,3.012317(0.008951)/7.958851(0.020313)/-0.003134(0.001138)
50,2,3.000000/8.000000/0.000000,13,28,0.494008,11.921915,26.860767,3.012317(0.008951)/7.958851(0.020313)/-0.003134(0.001138)
58,3,3.000000/8.000000/0.000000,13,28,0.083910,11.921915,26.860767,3.012317(0.008951)/7.958851(0.020313)/-0.003134(0.001138)
53,1,4.000000/11.000000/0.000000,13,32,0.338213,12.504006,31.074666,4.080224(0.019201)/10.981925(0.056441)/0.093620(0.002090)
50,2,4.000000/11.000000/0.000000,13,32,0.700659,12.504006,31.074666,4.080224(0.019201)/10.981925(0.056441)/0.093620(0.002090)
58,3,4.000000/11.000000/0.000000,13,32,0.106029,12.504006,31.074666,4.080224(0.019201)/10.981925(0.056441)/0.093620(0.002090)
53,1,4.000000/-8.000000/0.000000,40,30,0.336067,38.413714,28.793248,4.146411(0.018972)/-8.068648(0.037223)/0.036415(0.002886)
